timestamp,temperature_2m,wind_speed,surface_solar_radiation_downwards,total_cloud_cover,total_precipitation
2020-01-01 00:00:00,25.993428306022466,3.8473569486818526,234.4008860332332,23.48017837408397,0.057197626148845916
2020-01-01 01:00:00,27.311661848682835,3.7830919698080585,299.12610109132385,67.58527358811386,0.23766146440574354
2020-01-01 02:00:00,31.295377076201383,3.447025796412177,248.02248903730677,91.94428562462863,0.09939827454228967
2020-01-01 03:00:00,35.11712752468153,4.140101928085301,447.00100152944714,1.903004235740613,0.11748056929018612
2020-01-01 04:00:00,33.191947288397714,4.118256686320404,519.9342797220995,64.274666080389,0.029297680012683694
2020-01-01 05:00:00,34.19098434899232,4.051038177593995,627.7500947889564,70.45938223296733,0.016126000813382748
2020-01-01 06:00:00,38.15842563101478,7.960978772313849,626.2037947764838,59.74814248946,0.47526480142293903
2020-01-01 07:00:00,36.1941277211965,3.8302783891889507,583.0020223392202,42.751984953769615,0.034197945545237286
2020-01-01 08:00:00,32.721305265974486,3.061699821916592,506.0092597485369,98.80410262475826,0.12446498993284222
2020-01-01 09:00:00,33.156187899037405,3.3930933261158422,467.8854833500616,27.276168210252795,0.11405531206564545
2020-01-01 10:00:00,29.073164614375074,5.556653445253419,433.01873118509724,46.64205614025625,0.01335394315671753
2020-01-01 11:00:00,26.656730943884696,4.787388953698674,317.42953525229456,67.37163505157763,0.0884559106443494
2020-01-01 12:00:00,25.48392454313207,9.062089104827516,268.0716194981562,0.005689120671303893,0.011635807986893018
2020-01-01 13:00:00,18.585249059659194,5.371186215680504,197.5626018118111,36.11642472962552,0.05058982644350444
2020-01-01 14:00:00,16.55016433497394,3.4319428487276555,209.04365655502104,39.29723127074543,0.07495544654793805
2020-01-01 15:00:00,16.804357129652583,3.257131412446877,141.1421622610828,1.0556607995118816,0.15209909641127592
2020-01-01 16:00:00,14.314083721486767,4.471106588746766,185.49836307874173,2.6161903091929894,0.010782018668224952
2020-01-01 17:00:00,15.969236402299865,5.188818683726163,206.39478503114069,98.85839188495382,0.2713776397516781
2020-01-01 18:00:00,13.183951848957578,3.3621728109394993,193.97087440251272,10.896673207988783,0.008574212310876834
2020-01-01 19:00:00,12.516134334438732,4.841064480647308,286.47625807184613,23.62321160060724,0.0422048863584667
2020-01-01 20:00:00,19.271043499998722,7.005385993344858,133.451748244204,13.862397552849703,0.06351738908023782
2020-01-01 21:00:00,17.477379587161455,5.600739288011596,180.75338407564007,51.36801056621112,0.04278449958571943
2020-01-01 22:00:00,20.135056409375846,5.182425947773611,278.61490436809737,73.60471611915852,0.00940404117689522
2020-01-01 23:00:00,19.56231317654787,6.114934712724338,234.60772733162838,7.697743341919594,0.07052204249272358
2020-01-02 00:00:00,23.91123455094963,3.2198143589594346,208.4823366302748,58.599794598179045,0.028688340267076475
2020-01-02 01:00:00,27.810035630444943,3.4558887532412346,239.08533049600112,35.30265882109399,0.11024754031496715
2020-01-02 02:00:00,27.698012845155393,3.077688521854267,408.58797358820436,49.05583702748842,0.2784312431171033
2020-01-02 03:00:00,32.82246384855682,3.3132560311111017,470.91390430206377,26.59794648460393,0.10128287635699032
2020-01-02 04:00:00,32.45897665800677,7.887890505075404,600.3410123813969,86.37226209765863,0.014260062759705778
2020-01-02 05:00:00,34.075870763304124,3.5024301096531705,591.1190813438,45.23666338141634,0.05457769811787253
2020-01-02 06:00:00,33.79658677554121,5.1699940943907805,678.1279073072182,16.051044064043595,0.013695179010889878
2020-01-02 07:00:00,38.36381463190856,5.3525028937445605,685.1094431961474,79.18140398474361,0.06052088710030924
2020-01-02 08:00:00,33.633259588368524,5.073109394220946,561.9777884720253,75.18283941131226,0.293963335984682
2020-01-02 09:00:00,29.955645953953667,4.614518643713588,502.73198572894023,48.490983123099554,0.03604919230490078
2020-01-02 10:00:00,31.645089824206377,4.3315712798838595,392.70855899872726,72.16671051872112,0.007570135704850817
2020-01-02 11:00:00,25.146503151083166,4.089181410131946,223.38486079823502,60.208011738503146,0.0615031749672089
2020-01-02 12:00:00,25.417727190009515,7.975389785493119,121.71836749366793,16.483588621571087,0.20837941494887224
2020-01-02 13:00:00,18.492469301215248,3.019119823125231,245.95091351301218,99.93079455624495,0.014758053119898792
2020-01-02 14:00:00,17.343627902203146,3.1099466960818236,269.95311189436256,77.23560413494876,0.13412687713280055
2020-01-02 15:00:00,18.322654659872782,4.356566261869309,172.34513432041769,66.64487205309159,0.05308129845464432
2020-01-02 16:00:00,17.816679122146432,3.8024783453421582,185.04918574413233,83.1134850889006,0.05990825715102824
2020-01-02 17:00:00,15.683478299489263,4.049275186428516,185.86121452635695,92.81155983084093,0.1447912399606508
2020-01-02 18:00:00,14.76870343522352,15.283198193132964,159.8109352105962,57.77889906428485,0.36282038638072023
2020-01-02 19:00:00,14.738534345930738,5.984507438284662,311.6060432493904,58.84284144618671,0.03402017975878832
2020-01-02 20:00:00,13.382701981420755,7.1977863029075815,181.43155744588643,2.348352258863917,0.05168265907319837
2020-01-02 21:00:00,16.489243771345112,3.919550837955757,256.3186939724511,41.48973795247557,0.006101873789880665
2020-01-02 22:00:00,19.07872245808041,3.547717288958767,87.2103201533639,50.8718412524959,0.04337022046462423
2020-01-02 23:00:00,24.52605400141262,5.921953646685485,260.64847102847955,23.42085850246608,0.027302370360421144
2020-01-03 00:00:00,25.68723657913692,6.296108996492086,304.33724624743695,35.95495687207095,0.13798338230740484
2020-01-03 01:00:00,24.06211014029973,4.596564092131532,319.93238367557376,36.629750693110964,0.11753573023182438
2020-01-03 02:00:00,30.648167938789598,7.52560435748977,436.3213191791091,36.783549367684785,0.039987224995734844
2020-01-03 03:00:00,31.300903251032835,9.842305757158538,532.2603316156561,95.57849541419556,0.10035320266698429
2020-01-03 04:00:00,32.306410037232475,4.273611875100141,574.4738864735717,58.75236937023786,0.17545922561454808
2020-01-03 05:00:00,35.88261084057242,3.5037720432261055,578.3039352258749,31.38877300980273,0.1861419143465777
2020-01-03 06:00:00,37.0619990449919,4.4559456576854855,560.3114516434689,30.470759144050973,0.15678547446045452
2020-01-03 07:00:00,36.52181850112308,12.119098395881865,624.6672033517315,84.68756119854332,0.0437546948982
2020-01-03 08:00:00,31.98181899139912,3.693242333571588,486.0794572880668,64.17313333487408,0.06555079121662077
2020-01-03 09:00:00,31.452643060163062,4.922572658650571,517.051364435706,85.10489732021522,0.10446131005474134
2020-01-03 10:00:00,30.662526862807127,5.368233586124752,349.24294460722894,64.36557750421315,0.04729818647649836
2020-01-03 11:00:00,29.53928070526993,3.4814157964402863,247.9295754290159,91.4730517536353,0.10919977808346569
2020-01-03 12:00:00,24.041651524309444,4.775693853585867,97.14382319510405,40.22494109667038,0.15114747257421446
2020-01-03 13:00:00,22.04049159564717,3.7552340005282216,174.5160203952599,84.24752815552826,0.009981869624477148
2020-01-03 14:00:00,17.787330051987954,6.8511707350484095,253.37596526047213,17.591615889560874,0.05112718301709246
2020-01-03 15:00:00,15.536518939973183,5.508803616261801,232.73678381549942,66.945528521781,0.09677267220818966
2020-01-03 16:00:00,17.96479760694402,6.5004646912974495,177.25104004994387,36.37671564941315,0.052917891011991805
2020-01-03 17:00:00,18.053221794250966,3.445493246680972,156.99807530358632,52.49770046665847,0.09108650504416375
2020-01-03 18:00:00,14.855979756839332,3.0703731104692853,282.9568252568367,73.654318906951,0.08156784157900943
2020-01-03 19:00:00,17.347807532893363,6.8012614113196985,90.92923914131468,56.44557985711628,0.22210113198174716
2020-01-03 20:00:00,17.063018012250886,3.977978890605349,198.96832210506182,73.00011047343385,0.0760217568997977
2020-01-03 21:00:00,16.638692678924265,3.396224947902294,144.4355255730389,3.6562870738327313,0.19294242084183577
2020-01-03 22:00:00,20.722791211016826,3.1927913410606115,207.87536006318993,39.970447091637475,0.011454130319230918
2020-01-03 23:00:00,25.487882681906743,4.453411262439264,206.7917619394633,95.41874214275478,0.09231962034193653
2020-01-04 00:00:00,24.92834792178009,3.325338946627137,248.81225710154717,76.17291040895692,0.058451099274003285
2020-01-04 01:00:00,30.717477762653193,4.672613087708444,364.0639460469135,48.30968959862847,0.15799287639365367
2020-01-04 02:00:00,24.7605097918205,5.598813962061912,302.9886936994923,70.85953684096683,0.06772969083471668
2020-01-04 03:00:00,33.71487282061592,4.531685962510787,444.90421269554764,2.6969962648576207,0.1442775360577684
2020-01-04 04:00:00,33.834348174320716,7.680569407141704,550.6611963087352,29.25980717782195,0.03298430096059701
2020-01-04 05:00:00,34.061243561958946,3.338185981160372,640.9797748613167,90.30616321828168,0.0986159159515228
2020-01-04 06:00:00,35.183521553071,4.36225332764799,629.2597239180118,49.6390984256423,0.0034125535452588516
2020-01-04 07:00:00,30.684120433688904,3.356317568859734,525.2944004552342,95.2646064537164,0.015810172750026278
2020-01-04 08:00:00,33.220910262169355,7.173366220464974,557.1306116901318,26.49946505396209,0.1400079157977939
2020-01-04 09:00:00,32.78529295488898,8.383545098215349,523.8726120330623,83.4403098615907,0.001729673205297051
2020-01-04 10:00:00,32.955788089483065,4.021637519721921,355.4136754760857,1.956708450885325,0.0003173915218146823
2020-01-04 11:00:00,26.5516500144779,3.729841286795672,267.08319603043145,0.3925441537948382,0.2852428850348282
2020-01-04 12:00:00,23.38301279421363,3.6551093007025717,171.86621483967645,13.679206916962594,0.013073420708096499
2020-01-04 13:00:00,21.408295461805714,6.928334443420939,164.6273325004243,26.15281879503002,0.027437025564659004
2020-01-04 14:00:00,21.830804235404162,5.294189125628945,189.1224260460732,4.2608614327240275,0.02487207964337375
2020-01-04 15:00:00,18.58643440745392,7.250435821974029,199.3979936726507,21.139369578444757,0.06902401739343708
2020-01-04 16:00:00,15.280225554621548,3.2500311211862116,199.39806767575072,87.29501525602716,0.3703759986423811
2020-01-04 17:00:00,16.36727660333603,4.29263378706394,222.93718757681333,91.5437536390551,0.0075732553004588645
2020-01-04 18:00:00,15.194155098696081,5.255129353426123,183.04972607826292,11.84032608527108,0.2105238603523384
2020-01-04 19:00:00,17.278031718175093,7.5478157031406266,147.8956240842658,31.53865176022117,0.08597642362700013
2020-01-04 20:00:00,14.935639774400892,3.9625958249637137,152.81929337156873,60.97660730890997,0.11169550185901485
2020-01-04 21:00:00,17.273607894938973,3.751104211119342,225.00473422824547,66.09469965862722,0.15225178914739512
2020-01-04 22:00:00,19.21578369373568,7.882906181388124,161.9137603124254,2.7790893201275813,0.20350764485569472
2020-01-04 23:00:00,19.484779652710564,3.097400203093725,219.36324935219497,91.20931449305904,0.20247541292236104
2020-01-05 00:00:00,25.59224055412914,4.306297731386744,223.85262107327014,42.71477216319121,0.13342508651741422
2020-01-05 01:00:00,28.110300995384957,4.22729192424711,355.67392574738017,44.12133965927547,0.04457262911431815
2020-01-05 02:00:00,30.010226913284907,3.315780291591351,354.0063421523974,8.553391532668241,0.16568244941792756
2020-01-05 03:00:00,31.601893545115182,4.0048887269875575,441.0692608236421,52.510099412143354,0.03894451338044175
2020-01-05 04:00:00,30.82951255374357,5.564587667535221,589.766899604036,58.75441396063324,0.10453718516840194
2020-01-05 05:00:00,33.81796761735996,3.914154099846052,493.9303432836672,45.70540276489615,0.06633159827197944
2020-01-05 06:00:00,34.31457096694646,3.7411434877507683,630.8951335647329,88.76662852486945,0.22984723813307462
2020-01-05 07:00:00,33.05470372444745,6.045561927301629,639.1967955362685,10.87587413716391,0.0041691739412674225
2020-01-05 08:00:00,33.33768261451236,11.968634583661412,455.1729594199516,18.474378220024356,0.047557971115763736
2020-01-05 09:00:00,32.87916952549454,6.02237660425852,489.6941365439473,37.519481241202534,0.0001740632673905946
2020-01-05 10:00:00,33.77237180242106,6.746068617396684,375.117018406045,60.91769244526295,0.036470509643302625
2020-01-05 11:00:00,27.93734607668891,8.610248615234797,378.18769076844023,42.39939676947691,0.004317055310407248
2020-01-05 12:00:00,25.51510078144554,6.236679493671584,285.324747664451,85.09051972267861,0.014230652594077256
2020-01-05 13:00:00,22.262917717442487,10.85979255156619,321.5557058765428,21.264601537519024,0.0254130764587445
2020-01-05 14:00:00,16.1624575694019,5.750979916968371,274.48186687129856,23.98284357446223,0.030609027501600463
2020-01-05 15:00:00,17.87590443723609,5.166595619454383,273.1171133951982,89.16492418057959,0.008082739424775427
2020-01-05 16:00:00,16.46020638203768,5.364087031912945,332.5562767526628,46.81456027982364,0.2509919368363226
2020-01-05 17:00:00,20.26722596207989,7.606807391415361,207.34582099467096,65.20672855834465,0.01920425331823581
2020-01-05 18:00:00,14.615278070437755,5.297758435866431,231.5671473343882,37.57045564622995,0.016694372968812734
2020-01-05 19:00:00,15.943836421776547,5.86430110316574,279.11592092371643,37.53021363146232,0.08601872361555335
2020-01-05 20:00:00,16.270322422745128,3.4867178584879315,195.58321027979812,14.48249564202355,0.07385355577980068
2020-01-05 21:00:00,15.591576112895446,7.875655622426756,162.37165174711723,88.72984401482839,0.08365998280495136
2020-01-05 22:00:00,22.285645629030036,4.185565923107353,169.6351943484119,82.64142710279427,0.020136623473753078
2020-01-05 23:00:00,23.915675614348313,3.351249654242374,184.60989676995956,53.585735210214935,0.07024652473235335
2020-01-06 00:00:00,26.582063894086048,6.216748870527537,198.06835440854573,3.88591710721774,0.00029830497576535366
2020-01-06 01:00:00,25.76941554143573,3.881334029998947,270.94755286766497,22.49982512221659,0.05799490937271388
2020-01-06 02:00:00,32.80558862187218,3.406973886419424,315.8313432491809,19.140149732295452,0.10857171882735633
2020-01-06 03:00:00,29.267365686280886,3.5921037613444224,545.9049831744268,53.689013957195044,0.03900873074738586
2020-01-06 04:00:00,34.83396822544491,3.0711486179580696,661.2834395799459,15.77618975682359,0.00040651661362789296
2020-01-06 05:00:00,39.04016951451064,3.189991021001254,514.3416628047576,43.2692933856029,0.11486050163866549
2020-01-06 06:00:00,33.018927349738625,4.796040984532338,539.0643496701947,19.470090323194366,0.02876792132444496
2020-01-06 07:00:00,33.52666280368513,7.023084769038016,553.4077796354192,28.62260874121262,0.08218619553389026
2020-01-06 08:00:00,33.85955676801969,4.190337176995858,484.0291659028886,30.14090298685752,0.02072487354475128
2020-01-06 09:00:00,31.06411650363309,4.967309908694634,461.02711374537563,22.73696466668611,0.04550896150882577
2020-01-06 10:00:00,26.898673137867743,6.318654924320349,399.75163336666213,26.30958659684467,0.11726483507198915
